time,furnace temp,current set point temp,thermocouple temp
5.01,22,22,23.0
6.01,22,22,24.2
7.01,22,22,23.6
8.01,22,22,24.2
9.01,22,22,24.2
10.01,22,22,24.2
11.02,22,22,23.6
12.02,22,22,24.2
13.02,22,22,25.4
14.02,22,22,23.6
15.02,22,22,24.2
16.02,22,,24.2
