time,furnace temp,current set point temp,thermocouple temp
5.01,700,700,36.2
6.01,700,700,37.2
7.01,700,700,36.2
8.01,700,700,37.2
9.01,700,700,36.2
10.01,700,700,37.2
11.02,700,,37.2
